id,text,label,sentiment
9703,"I have the app on my phone and my iPad and they do not communicate. Everything that I input on my phone, I have to re-input on my iPad. I'm signed into the same account on both. It would be nice if they would communicate. Also, I don't understand why the computer app is available separately and for a much more expensive price...",1,neutral
23756, I heart Mela so so much cept last time I went they booked us in on the Saturday instead of the Friday and wouldn`t feed us,0,negative
14993,ping pong tomorrow,1,neutral
12228," It`s Alright,It`s Ok-Ashley Tisdale",1,neutral
19085,"And why do they think 'how much they want it' is a factor? I really want to be 19 and fit again, but that`s just not going to happen",0,negative
14171,Yay! I finally made sales at the gallery; Really helps when the artists are there,2,positive
26981,it`s raining..,1,neutral
3865,Favorite little cartoon movie in the world,2,positive
25983, Lucky you...my day has gone by with large amount of boredom...and a little stress. The detalis can get a bit gruesome,0,negative
5175," Omedetou!! That`s truly exciting, but expected, news! Decisions decisions  Please let me know as soon as you `know`?",2,positive
2061,Johnny actually invited me to the movies but i have too many things to do before the concert,1,neutral
26891, have fun ! bbq is good ! no matter where it is,2,positive
3287,I definitely feel sorry for Jamie Stewart... Amsterdam audience can really suck (www.xiuxiu.org and read his post of May 27th  ),0,negative
25313,Why am I posting so late? Just got back from seeing Star Trek. It was so awesome,2,positive
3540,"It's really cute and motivating. But what I'm missing, would be an option to set a tree to be planted at a specific time.",1,neutral
1964,I`m on my way to see `17 Again`.  I`ve wanted to see it for a looong time,1,neutral
5402,new supernatural tonight!,2,positive
13835,Just made breakfast for her mom,1,neutral
540,"I'm an ui/ux designer, I use this app for 5 month I think it's great but hard to use!!",1,neutral
20572, lol! l love your tweets! Keep them coming,2,positive
14237,Beautiful sunshine when I woke up  but litterally 2 minutes later it starts to rain! I must be cursed.,0,negative
3343,Getting stressed over a sortie tomorrow. And like I am really really stress..,0,negative
4446, It will give me lulz from time to time.,1,neutral
280,Getting ready for week  Its too nice today to be stuck inside working!,2,positive
9156,hmz... second most popular page on this governmental site is the 404 page... fail,0,negative
26763, flo can spell antidisestablishmentarianism off the top of her head. wait i just did,1,neutral
2212,Great app for task reminders. Reminders notifications works well. Easy to use.,2,positive
3402,My birthday is now over.,1,neutral
21843,Everythings Sooo Messed Up!!!!!!! Life Sucks!!!!!!!!!!,0,negative
1690, I won`t b hereeeeee. Imma b in georgia  and then I`m off to LA. Grrrrrr!,1,neutral
22282,_22 ok so I`m having a complete insomniac moment. It`s 6am(almost) and I`m STILL awake. I hate when I can`t stop thinking!  mornin!,2,positive
8862,*meow* a week ago today  was here and we were road trippin,1,neutral
19976, Loads of Beard papas have disappeared in the UK too,0,negative
22533,happppppyyyy mothersdayyyyyyyyy  mummy you are the best,2,positive
10235,_carter Your video is set to private..,1,neutral
6529,hard to use. if we could make some changes just by sliding the clock or smthn that would be awesome,0,negative
1429, And who says I wasn`t just muttering to myself?,1,neutral
2641, chill its da rihanna bob. If it was 16 in I`d have no problem!!! Lol. R u at school all summer,1,neutral
5344,"Couldn't edit any habit in this apps can't add pages, episodes, and liters bec they're not available in the edit menu.. The only way to edit a habit is to delete it.",0,negative
11631, lol awesome i have randoms following me,2,positive
25505,"had a fun time at the concert!  almost got a picture with Taylor Momsen, freakin next in line then she left!",2,positive
10896," oh dear. (I`m sorry, but i laughed  )",0,negative
3098,that little boy that drowned yesterday lived in our subdivision and went to nicoles school. so so sad.,0,negative
19145, Hey what`s up? My name is Caleb and I`m your newest follower!!!,1,neutral
0," I`d have responded, if I were going",1,neutral
211,ARCHIE ANDREWS WHAT WERE YOU THINKING?! veronica?,1,neutral
9071,Waiting for the bus back from cripple creek to pick up the twizzler town seems kinda quiet tonite    *rolynn719*,1,neutral
6067,"This app keeps getting closed in the background on a clean android. I'm using it on OnePlus 7 with Android 9. Reminder notification doesn't show up at the time I set. Also, adding task is pretty absurd. Please make it look like Wunderlist. With a simple button and lot of features at hand in a big space.",1,neutral
15547,Download movie  '81st Annual Academy Awards Pre-Show' http://tinyurl.com/cdue53 cool #movie,2,positive
3200,needs some snuggle time....  but has to get through the work day first.  Boo.,1,neutral
6707, i know!  This season has just zoomed by!,1,neutral
20736,"Shopping, grandparents, dinner with the bf  woop",1,neutral
13889,"The Gray Hat Python book reminded me how many security tools are python version specific, which is a pain if you need to use all of them",0,negative
2381,Tick Tick has been very easy to use and very handy. I use it for both business and personal use and find it very easy to collaborate lists with other people and create lists,2,positive
9413,Help. My computer has a virus. I had to place my Etsy shop into vacation mode until I can sort this out. I don`t know WHAT to do!,0,negative
24983,"I`m just to far from where you are, I wanna go home...",2,positive
4916, Mine too! Hayley is great,2,positive
23931,"My Twitter was born on 12 Feb 09. Today, at this point of time, 4 May 09, 3:56pm (GMT+8), I have 805 tweets (including this one).",1,neutral
8999,Listen to Back Around by  ...love this song. Meet  tomorrow ^.^ But we canï¿½t go swimming  Sorry,1,neutral
17281, hahaha thanks for clearing up the,2,positive
5006,http://twitpic.com/4w5sy - my babe,1,neutral
12837,wishes I could be the one going to our conference in the Bahamas next week,2,positive
1063,Not a fan of the new Foundations update. You promised so many new features and didn't deliver any of them. The update to Subtasks didn't fix some of the core issues with them.,0,negative
12405,"  alright...I`m going to get off comp now, go back to ur party  be safe  & have fun!",2,positive
6883,is wondering y Mother Nature is making my life miserable,0,negative
7505,ive burned like a ginger kid in the sun. now my arms are red,0,negative
26875,has a sore throat,0,negative
10134,@mikefish  Fair enough. But i have the Kindle2 and I think it's perfect  :),2,positive
1569,_Lia  Are the drugs working?,1,neutral
7885, that is why I drive a (teeny tiny) honda civic  http://myloc.me/FRy,1,neutral
7393,It's too confusing.,0,negative
18513,Is cold  Mind you I have been sat outside for 30 mins waiting for a lift. I don`t care how much of a balearic evening it might be!!!,1,neutral
957," alas, I am moving   (like where i`m moving too, but the actual moving, ugh) wish I could go too!",2,positive
18273,_sian lol. I don`t have the benefit of Sky+ and hubbie was watching them so had to sit thru it.,1,neutral
15695, aww at when she was cryin tho...i want her to get thru...i feel sorry for her  shes so good tho.,1,neutral
6407,Beautiful morning here in the mountains,2,positive
21441,had one of the greatest days ever! spent the whole day with besties & celebrated installs with the friends i love oh so much  <3,2,positive
529, yayy  you`ll can help me im doing my english homeworks which i had to do during the holidays >.<,2,positive
26897,It smells like the beach from my job..,1,neutral
12255,  Please play in my movie,1,neutral
14756," so wish I was there with ya, but at 6:48am Belgian time I was sleeping...time diff sucks. Take me there!",0,negative
2566,"Yay, watching Supernatural   .. Great way to end a hard day. I miss you Jesse.",1,neutral
15350,Ahhh I`m engulfed in shooooes. Who told me to buy so maany **** shoes,0,negative
156, me neither,1,neutral
2324,"Well designed, simple, yet powerful task list app. Has a great web app too, which works beautifully in tandem with the smartphone app. Use it on a daily basis and has also proved to be the best place to consolidate all my other lists (you know, the never ending list of lists that seems to keep growing...)",2,positive
10443,now i`m in hmv,1,neutral
13935,_Rex_513 I`m working all weekend,1,neutral
23143,my pic is back..  out of the blue..,1,neutral
26525,Checking out Ciege Cagalawan`s S/S Collection and I am regretting that I did not see his collection tonight  I got invites!,0,negative
7996,Found out that a schoolmate died of an heart attack this morning. He was barely 35  will miss u bally!,0,negative
15718,I have tea! & have just found a picture of the big snail from the walk yesterday.,1,neutral
